,Ticker,Volatility,Sector,PEG Ratio,Market Cap,Trailing PS,Profit Margin,Forward EPS,Market Cap Categorised,Price,Three Year SL Growth Rate (%),Three Year Growth Against Market (%)
5577,ROG,60.31485470023903,Technology,0.21,2958093056.0,3.0459034,0.12009,5.6,Mid-Cap,159.2899932861328,62.491069335577244,16.54863657977417
5578,ROIC,2.9645370698492246,Real Estate,5.3,1644078720.0,5.2538395,0.16575001,0.34,Small-Cap,13.140000343322754,73.5529407556121,27.610507999809023
5581,ROK,39.63270059888146,Industrials,2.03,31616702464.0,4.0101852,0.13631,12.34,Large-Cap,273.8299865722656,72.17360503016442,26.23117227436135
5582,ROKU,126.85242194695543,Communication Services,-0.29,8133326848.0,2.6013877,-0.15928,-2.63,Mid-Cap,58.91999816894531,-52.31466547981706,-98.25709823562013
5583,ROL,3.276844471740129,Consumer Cyclical,5.79,19527444480.0,7.2435927,0.13673,0.94,Large-Cap,39.900001525878906,64.3332763797976,18.39084362399452
5586,ROP,35.50943734656273,Technology,2.87,47321694208.0,8.80928,0.84603,17.38,Large-Cap,443.1900024414063,44.00096698382852,-1.9414657719745563
5589,ROST,14.853409484829024,Consumer Cyclical,2.62,36366966784.0,1.9451914,0.08088,5.48,Large-Cap,106.02999877929688,28.81639343380981,-17.126039321993265
5591,RPAY,6.7224352766458395,Technology,1.11,576156736.0,2.063399,0.04597,0.9,Small-Cap,6.610000133514404,-56.54174808062855,-102.48418083643162
5592,RPD,27.842313730863303,Technology,1.14,3114419712.0,4.546047,-0.18205,1.15,Mid-Cap,50.209999084472656,14.061786829484854,-31.880645926318223
5595,RPM,7.493028892625072,Basic Materials,1.02,10586253312.0,1.465409,0.072859995,4.57,Large-Cap,83.52999877929688,37.15446100344939,-8.787971752353684
5597,RPT,2.670976260007219,Real Estate,17.69,816909824.0,3.7333355,0.38411,-0.11,Small-Cap,9.270000457763672,83.05325668434494,37.11082392854187
5602,RRC,9.151610585682443,Energy,-4.19,6162865152.0,1.1551094,0.2218,3.43,Mid-Cap,25.649999618530277,386.71726207522255,340.7748293194195
5603,RRGB,8.883557936273547,Consumer Cyclical,-0.8,224611728.0,0.17733201,-0.06142,-1.08,Micro-Cap,13.960000038146973,20.656874730877533,-25.285558024925542
5604,RRR,12.648513307377605,Consumer Cyclical,8.42,2750792960.0,1.6533334,0.12349,2.28,Mid-Cap,46.81999969482422,406.16215886296453,360.2197261071615
5605,RRX,24.470764009292942,Industrials,1.0,8539774464.0,1.6366305,0.0937,11.21,Mid-Cap,129.41000366210938,104.56845889301776,58.62602613721469
5606,RS,42.88649405881645,Basic Materials,-2.27,14686439424.0,0.8626396,0.10808,20.52,Large-Cap,249.5,209.44307471266544,163.50064195686235
5608,RSG,20.42020525456345,Industrials,2.98,43834580992.0,3.2442904,0.1101,5.77,Large-Cap,138.3300018310547,86.01184262645847,40.0694098706554
5612,RSSS,0.30911094154209207,Technology,-2.36,62121028.0,1.7891655,-0.023610001,0.01,Micro-Cap,2.119999885559082,-27.397266090150964,-73.33969884595405
5620,RTX,14.558470840503414,Industrials,1.54,149613215744.0,2.2305696,0.07748,5.82,Large-Cap,102.83999633789062,73.08280575462433,27.140372998821256
5623,RUN,17.27191885688422,Technology,17.41,4555078144.0,1.962193,0.07468,-0.13,Mid-Cap,20.88999938964844,73.93837628255697,27.995943526753898
5624,RUSHA,8.57990560435646,Consumer Cyclical,-1.35,3063849472.0,0.4314266,0.05511,4.71,Mid-Cap,54.59999847412109,164.39520159792795,118.45276884212487
5626,RUTH,4.710273465250396,Consumer Cyclical,0.89,536870560.0,1.0613068,0.07635,1.31,Small-Cap,16.3700008392334,104.11471203080296,58.17227927499989
5628,RVLV,18.811576287363007,Consumer Cyclical,-24.89,1613298560.0,1.4647496,0.05329,1.1,Small-Cap,21.6299991607666,93.99103050030187,48.0485977444988
5630,RVNC,6.072486223602803,Healthcare,-1.04,2692426752.0,20.310238,-2.68866,-1.28,Mid-Cap,32.5099983215332,108.93314553222902,62.990712776425944
5634,RVSB,1.132768462778183,Financial Services,0.51,116939872.0,1.8119818,0.29767,0.68,Micro-Cap,5.409999847412109,18.035275568597076,-27.907157187206
5645,RWT,2.46347958084196,Real Estate,0.22,771021632.0,-48.84521,0.0,1.02,Small-Cap,6.789999961853027,118.95370702883454,73.01127427303146
5651,RY,15.374219041107368,Financial Services,7.25,139489263616.0,2.7841055,0.29764998,9.13,Large-Cap,100.0,86.36749739015548,40.4250646343524
5652,RYAAY,17.90770746791042,Industrials,0.09,21580169216.0,2.1357412,0.1354,6.85,Large-Cap,94.47000122070312,69.27073803283155,23.32830527702847
5653,RYAM,2.1017499870571785,Basic Materials,0.35,345080896.0,0.20094773,-0.0086900005,-0.21,Small-Cap,5.440000057220459,444.0000057220459,398.05757296624284
5655,RYI,10.431018408536465,Industrials,36.74,1377498240.0,0.2178345,0.06183,3.73,Small-Cap,39.27999877929688,889.6757121888236,843.7332794330205
5656,RYN,5.33151584109416,Real Estate,13.8,4855191552.0,5.3408217,0.117790006,0.67,Mid-Cap,32.41999816894531,47.98097580778774,2.038543051984668
5657,RYTM,7.922292038163599,Healthcare,0.76,1180350080.0,49.93443,0.0,-1.9,Small-Cap,20.26000022888184,10.529188833654786,-35.41324392214829
5663,SABR,3.0316962077337264,Consumer Cyclical,0.05,1232223744.0,0.48569825,-0.17164,0.15,Small-Cap,3.7899999618530273,-31.95691481060448,-77.89934756640756
5668,SACH,0.9574274672896588,Real Estate,0.15,153148448.0,4.9843006,0.68047994,0.53,Micro-Cap,3.559999942779541,103.95791165720665,58.015478901403576
5670,SAFT,7.063428118605777,Financial Services,1.16,1096495104.0,1.3748138,0.058379997,5.25,Small-Cap,74.94000244140625,-1.3491192911504484,-47.29155204695353
5672,SAGE,16.29345519586173,Healthcare,-0.14,2835391744.0,368.90344,0.0,-8.27,Mid-Cap,46.810001373291016,36.83134354288038,-9.111089212922693
5673,SAH,7.701745128726193,Consumer Cyclical,0.46,1882263168.0,0.1344368,0.00632,7.41,Small-Cap,52.61000061035156,259.4315561993452,213.48912344354213
5675,SAIA,59.01844098214214,Industrials,2.52,7427757568.0,2.6603172,0.12800999,13.98,Mid-Cap,278.6400146484375,295.009939087062,249.0675063312589
5676,SAIC,9.595620891678397,Technology,3.43,5597817344.0,0.7266118,0.03894,7.61,Mid-Cap,104.97000122070312,39.182832351622224,-6.759600404180851
5680,SALM,0.9152529822028964,Communication Services,-0.61,28577638.0,0.107045986,-0.01212,-0.09,Micro-Cap,1.059999942779541,19.10111908057222,-26.841313675230854
5681,SAM,291.47546935602537,Consumer Defensive,0.28,3961214976.0,1.8950154,0.03218,10.76,Mid-Cap,320.1000061035156,-22.033318392683395,-67.97575114848647
5684,SAMG,3.066902966259463,Financial Services,1.03,181249824.0,1.4709806,0.1528,1.79,Micro-Cap,18.71999931335449,122.1808180104925,76.23838525468943
5688,SANM,10.705981946611272,Technology,-0.57,3148981504.0,0.3707078,0.03365,7.03,Mid-Cap,54.4900016784668,116.487888411997,70.54545565619392
5689,SANW,0.9368855909316427,Consumer Defensive,-0.29,58616272.0,0.7713188,-0.40390998,-0.16,Micro-Cap,1.3700000047683716,-29.381445136076785,-75.32387789187986
5690,SAP,20.77768532372474,Technology,1.1,156335718400.0,5.0643253,0.07399,6.88,Large-Cap,126.86000061035156,12.843198605472066,-33.09923415033101
5696,SATS,4.053469331041255,Technology,24.56,1441374336.0,0.721375,0.08861,0.75,Small-Cap,17.190000534057617,-41.53060966972572,-87.4730424255288
5699,SAVE,6.079078112111692,Industrials,1.29,1911444096.0,0.37712616,-0.10933,1.69,Small-Cap,17.440000534057617,36.784317914177386,-9.15811484162569
5701,SB,1.2202148407585633,Industrials,0.28,435097152.0,1.244137,0.49341,1.13,Small-Cap,3.740000009536743,239.99999349767526,194.05756074187218
5702,SBAC,31.920635563663335,Real Estate,3.43,27825756160.0,10.566258,0.17522,5.83,Large-Cap,258.6300048828125,-11.239831993483845,-57.18226474928692
5704,SBCF,6.0348101609183,Financial Services,1.15,1922223232.0,4.7337236,0.26229,2.48,Small-Cap,22.59000015258789,25.18271918189668,-20.759713573906396
5710,SBGI,5.781171293539388,Communication Services,4.34,1340642176.0,0.341304,0.67515,3.83,Small-Cap,19.959999084472656,46.6875794734433,0.7451467176402247
5711,SBH,3.482090374315741,Consumer Cyclical,0.25,1530511616.0,0.40357667,0.043520004,2.13,Small-Cap,14.239999771118164,76.01977135393459,30.07733859813151
5715,SBLK,7.6092503957800695,Industrials,-0.47,2131196928.0,1.4829267,0.39383,3.98,Mid-Cap,21.09000015258789,318.30694443117727,272.3645116753742
5716,SBOW,12.185832770594518,Energy,0.37,520298048.0,0.6905816,0.45185003,17.91,Small-Cap,23.1299991607666,508.68419607920646,462.7417633234034
5718,SBRA,2.026224286201016,Real Estate,3.4,2584357888.0,4.858254,-0.14589,0.51,Mid-Cap,11.170000076293944,2.1674236081659153,-43.775009147637164
5720,SBSI,5.538956482693789,Financial Services,5.38,1031532736.0,4.126841,0.42014998,3.05,Small-Cap,32.93000030517578,22.422592269852647,-23.51984048595043
5721,SBSW,3.2950884376820433,Basic Materials,-1.05,6469367808.0,0.04678184,0.13303,0.53,Mid-Cap,9.130000114440918,64.89362865661586,18.951195900812785
5723,SBUX,14.647551357307877,Consumer Cyclical,1.81,124342763520.0,3.7778308,0.1009,4.08,Large-Cap,107.0500030517578,50.78181366844083,4.839380912637758
5732,SCCO,12.167565300771724,Basic Materials,-1.3,60804472832.0,6.051461,0.26259002,4.3,Large-Cap,80.70999908447266,203.19711563780848,157.2546828820054
5735,SCHN,12.023621809642927,Basic Materials,3.43,840397568.0,0.25785536,0.021949999,2.69,Small-Cap,31.209999084472656,137.68370414668237,91.74127139087929
5737,SCI,10.97908780646153,Consumer Cyclical,1.66,10806285312.0,2.6301234,0.1376,3.88,Large-Cap,70.36000061035156,95.27158749453974,49.32915473873667
5739,SCL,10.853519148474982,Basic Materials,4.16,2198984704.0,0.79292125,0.053060003,6.84,Mid-Cap,99.0999984741211,12.478808315990026,-33.463624439813046
5743,SCOR,0.9840906355165846,Communication Services,-2.77,96053880.0,0.25517538,-0.17683001,0.18,Micro-Cap,1.1100000143051147,-53.36134617935247,-99.30377893515555
5745,SCPL,2.3647679263012553,Communication Services,0.89,373965088.0,0.557325,0.03338,1.21,Small-Cap,16.979999542236328,63.3477517507423,17.405318994939222
5749,SCS,2.174959949318063,Industrials,1.23,956065728.0,0.2957575,0.01092,0.82,Small-Cap,8.220000267028809,-3.420147644799551,-49.362580400602624
5750,SCSC,4.5229296091369005,Technology,0.49,703950080.0,0.18705526,0.02478,4.5,Small-Cap,28.11000061035156,32.40697699699764,-13.535455758805433
5751,SCTL,1.3286639823462614,Healthcare,-0.72,73015984.0,0.8093642,-0.22038001,-0.06,Micro-Cap,0.8700000047683716,-88.35341326366957,-134.29584601947263
5752,SCU,6.135063751623755,Financial Services,-4.48,211497600.0,0.50476515,-0.03869,2.53,Micro-Cap,8.829999923706055,-11.711274967462403,-57.65370772326548
5754,SCVL,7.766518784956745,Consumer Cyclical,0.62,674302336.0,0.534213,0.0872,4.55,Small-Cap,24.950000762939453,145.8172591675128,99.8748264117097
5756,SCWX,4.12528548395013,Technology,0.11,807581248.0,1.7424483,-0.24704,0.05,Small-Cap,9.18000030517578,-20.862068937167855,-66.80450169297093
5761,SDC,4.211710567522297,Healthcare,-0.05,159125104.0,0.33802968,-0.18355,-0.35,Micro-Cap,0.4099999964237213,-91.40461219993372,-137.3470449557368
5762,SDGR,23.587297880331427,Healthcare,8.09,2115973760.0,11.69337,-0.82444,-1.55,Mid-Cap,28.299999237060547,-36.404496096493155,-82.34692885229623
5767,SE,92.65902867953328,Consumer Cyclical,0.36,44870307840.0,3.6041262,-0.13265,2.26,Large-Cap,78.76000213623047,51.519820757662885,5.577388001859809
5768,SEAC,0.4901813009160546,Technology,-0.09,24842292.0,0.7645429,-0.35097,-0.1,Micro-Cap,0.4900000095367431,-82.05128182735176,-127.99371458315483
5769,SEAS,16.911169947077695,Consumer Cyclical,0.55,3385810688.0,1.9557176,0.1682,5.53,Mid-Cap,53.08000183105469,367.25355136657083,321.3111186107678
5774,SEDG,55.23898125516862,Technology,0.84,17921994752.0,5.7621827,0.030150002,11.75,Large-Cap,318.20001220703125,267.055027391541,221.1125946357379
5775,SEE,10.654466095138728,Consumer Cyclical,4.03,6799089152.0,1.2051063,0.08713,4.21,Mid-Cap,47.18999862670898,71.8501791701425,25.90774641433942
5782,SEM,6.581226279237809,Healthcare,2.9,3688103936.0,0.5823134,0.0251,2.45,Mid-Cap,27.979999542236328,88.47921995367541,42.536787197872336
5786,SENS,1.1427729603309138,Healthcare,-0.12,308978304.0,18.852785,8.67161,-0.13,Small-Cap,0.6320000290870667,-3.6585348124734343,-49.60096756827651
5793,SF,13.582613513505683,Financial Services,0.65,6562111488.0,1.5057853,0.15194,7.55,Mid-Cap,61.7599983215332,140.74880700065444,94.80637424485136
5797,SFIX,22.073599632609344,Consumer Cyclical,-0.09,460153632.0,0.24973671,-0.16058001,-1.07,Small-Cap,4.079999923706055,-73.17554297519175,-119.11797573099483
5798,SFL,1.4106429946901085,Industrials,-1.38,1175083776.0,1.7681867,0.30511,1.33,Small-Cap,9.350000381469728,10.909415062353144,-35.033017693449935
5799,SFM,4.068893234383535,Consumer Defensive,1.93,3433772032.0,0.5361731,0.04078,2.67,Mid-Cap,32.709999084472656,59.79482257790245,13.852389822099376
5800,SFNC,5.1004532627191,Financial Services,1.79,2103127296.0,2.4190922,0.29493,1.91,Mid-Cap,16.6200008392334,-1.6672961750005333,-47.609728930803605
5802,SFST,10.855889638280173,Financial Services,1.27,231942784.0,2.2954178,0.28814,3.58,Micro-Cap,29.040000915527344,12.732921807073597,-33.20951094872948
5808,SGC,5.995468582461105,Consumer Cyclical,-0.67,125717048.0,0.2171913,-0.05523,1.29,Micro-Cap,7.449999809265137,10.951792037762766,-34.99064071804031
5809,SGEN,20.955610055074377,Healthcare,0.69,38169497600.0,19.450298,-0.311,-0.71,Large-Cap,204.2899932861328,48.71514926666281,2.7727165108597376
5810,SGH,5.562404848183455,Technology,-0.8,773860736.0,0.43114686,0.01217,2.39,Small-Cap,16.1200008392334,51.29048562386278,5.348052868059703
5820,SGMO,3.6499162105067215,Healthcare,0.07,284643520.0,2.557467,-1.72758,-1.19,Small-Cap,1.6299999952316284,-79.41919217765508,-125.36162493345816
5822,SGRY,13.737335506952613,Healthcare,2.25,5085229568.0,2.0026107,-0.0215,0.85,Mid-Cap,37.70000076293945,303.64025853354707,257.697825777744
5825,SHAK,22.268743557012737,Consumer Cyclical,-26.48,2347934976.0,2.6074085,-0.02675,0.07,Mid-Cap,55.59999847412109,18.04670971416335,-27.895723041639727
5827,SHBI,3.6559539191790376,Financial Services,0.78,272409088.0,2.2244196,0.25458,2.18,Small-Cap,13.699999809265137,62.78641611069234,16.843983354889268
5832,SHEL,10.085042786827533,Energy,2.44,210329026560.0,0.5515901,0.11095,8.67,Mega-Cap,61.650001525878906,87.21530809153698,41.27287533573391
5833,SHEN,5.267264502512825,Communication Services,-2.4,967751424.0,3.6195078,-0.03134,-0.24,Small-Cap,19.350000381469727,-38.10210355176504,-84.04453630756811
5840,SHO,1.540832212190425,Real Estate,2.02,2021942400.0,2.2169158,0.09571,0.26,Mid-Cap,9.640000343322754,20.650821269969573,-25.291611485833503
5841,SHOO,7.6265863935724125,Consumer Cyclical,1.45,2660797952.0,1.2539052,0.10182,2.73,Mid-Cap,35.13999938964844,65.70264888880575,19.76021613300268
5842,SHOP,42.35380489368709,Technology,135.25,62476804096.0,11.156843,-0.61794996,0.22,Large-Cap,48.0,-17.94871794871795,-63.891150704521024
5847,SHW,37.80428350329666,Basic Materials,3.04,60291502080.0,2.722099,0.0912,9.82,Large-Cap,233.7700042724609,47.028391088479395,1.08595833267632
5848,SHYF,9.884887601845787,Industrials,1.13,816781888.0,0.7951816,0.03559,1.96,Small-Cap,22.780000686645508,69.54820859205756,23.605775836254487
5849,SI,54.593994138254786,Financial Services,0.14,50970312.0,-0.084815666,0.0,1.0,Micro-Cap,1.6100000143051147,-87.63440892703585,-133.57684168283893
5850,SIBN,5.9650875292013135,Healthcare,-1.53,776330496.0,7.295722,-0.57566,-1.35,Small-Cap,22.21999931335449,61.83539733560194,15.892964579798864
5851,SID,2.0119151213829287,Basic Materials,6.24,3970755840.0,0.089507796,0.03503,0.29,Mid-Cap,2.900000095367432,133.07387016443099,87.1314374086279
5854,SIEN,25.193577646454468,Healthcare,-0.02,17261366.0,0.19063011,-0.81414,-2.22,Micro-Cap,1.4900000095367432,-91.5340910383985,-137.47652379420157
5857,SIG,25.250014006319294,Consumer Cyclical,0.98,3391182592.0,0.43243295,0.04803,11.21,Mid-Cap,75.76000213623047,967.1302353647285,921.1878026089254
5858,SIGA,3.057473460271911,Healthcare,5.62,412268864.0,3.7216575,0.30607,1.11,Small-Cap,5.900000095367432,8.856088788133336,-37.08634396766974
5859,SIGI,13.859445049426258,Financial Services,1.13,5853810688.0,1.6452245,0.063200004,7.46,Mid-Cap,97.37000274658205,101.73827918611902,55.79584643031594
5862,SILC,4.789318332649322,Technology,0.71,231048224.0,1.5343682,0.12157,3.93,Micro-Cap,34.56999969482422,20.705308769381816,-25.23712398642126
5863,SILK,9.338377473007638,Healthcare,-1.81,1774636672.0,12.800507,-0.39679,-1.33,Small-Cap,44.02999877929688,24.801588159732905,-21.14084459607017
5867,SIMO,15.69690611021057,Technology,3.14,2095421440.0,2.215218,0.18236999,5.42,Mid-Cap,64.30000305175781,56.66750503438885,10.725072278585777
5870,SIRI,0.6047684324603163,Communication Services,3.0,14939520000.0,1.6593935,0.13473,0.31,Large-Cap,3.799999952316284,-23.080941679104967,-69.02337443490805
5872,SITC,3.1804558514747914,Real Estate,-12.41,2544209920.0,4.4276776,0.29362,0.19,Mid-Cap,11.989999771118164,145.69671085943838,99.7542781036353
5873,SITE,37.671992565196064,Industrials,7.99,6288346112.0,1.5664083,0.06113,4.7,Mid-Cap,140.50999450683594,105.574246735406,59.63181397960293
5874,SITM,66.38822288562325,Technology,12.27,2578458368.0,9.091724,0.08199,2.86,Mid-Cap,116.01000213623048,555.4237126313242,509.4812798755211
5875,SIX,9.919542133627097,Consumer Cyclical,1.8,1959561856.0,1.4427255,0.0802,2.58,Small-Cap,24.07999992370605,61.394100540027665,15.45166778422459
5877,SJM,15.621526030916074,Consumer Defensive,4.61,16127629312.0,1.9365084,0.08543,9.5,Large-Cap,151.80999755859375,37.34611233561364,-8.596320420189436
5879,SJW,5.985801753557506,Utilities,3.28,2433488128.0,3.920567,0.11894,2.67,Mid-Cap,79.01000213623047,39.97279207631735,-5.969640679485728
5884,SKIL,3.656926270942878,Consumer Defensive,-0.19,226934096.0,0.40879896,-1.30595,-0.45,Micro-Cap,1.4700000286102295,-85.44554482089714,-131.38797757670022
5888,SKT,4.69202219738456,Real Estate,5.36,1992578688.0,4.4161077,0.18187,0.57,Small-Cap,19.040000915527344,296.8982718079578,250.95583905215474
5890,SKX,6.6624727315333905,Consumer Cyclical,0.73,7809232384.0,1.0489864,0.05011,3.78,Mid-Cap,49.9900016784668,104.20752701492921,58.26509425912614
5891,SKY,16.3546730657412,Consumer Cyclical,6.79,4375642112.0,1.589325,0.15649,4.15,Mid-Cap,75.51000213623047,386.5335045686652,340.59107181286214
5896,SKYW,11.628366491144105,Industrials,-1.02,1181920000.0,0.39332762,0.02428,1.92,Small-Cap,24.200000762939453,-0.3705234631356402,-46.312956218938716
5898,SLAB,27.645666817491577,Technology,9.99,5327284224.0,5.2018876,0.08925,5.32,Mid-Cap,166.5500030517578,99.67629269799015,53.733859942187074
5904,SLB,11.846750629584141,Energy,0.55,71094476800.0,2.530863,0.122489996,3.71,Large-Cap,51.970001220703125,268.17000822014114,222.22757546433806
5905,SLCA,4.296404757721567,Energy,0.21,946342144.0,0.6204924,0.05126,2.23,Small-Cap,12.59000015258789,907.2000122070312,861.2575794512281
5909,SLF,6.470240380628073,Financial Services,3.52,28405739520.0,1.2179805,0.13420999,5.04,Large-Cap,48.459999084472656,75.35497188398232,29.41253912817924
5915,SLGN,5.767142914464039,Consumer Cyclical,3.32,5962428416.0,0.9299586,0.05316,4.32,Mid-Cap,54.119998931884766,69.60684900587893,23.664416250075853
5917,SLM,4.181544287319256,Financial Services,0.19,3538242560.0,2.9733982,0.39414,2.77,Mid-Cap,14.59000015258789,118.82089610625799,72.87846335045492
5926,SLP,11.570038729845153,Healthcare,4.33,862657600.0,15.855637,0.19238001,0.72,Small-Cap,42.880001068115234,7.835822828502176,-38.1066099273009
5928,SLRC,1.986582174973693,Financial Services,-2.04,790496128.0,4.453374,0.10333,1.69,Small-Cap,14.68000030517578,23.837833867509552,-22.104598888293523
5935,SM,14.638726743885206,Energy,0.06,3288936448.0,1.0290638,0.34791002,6.85,Mid-Cap,27.96999931335449,1639.6292221138076,1593.6867893580045
5942,SMCI,21.577696388627093,Technology,1.04,5756344320.0,0.86610085,0.087019995,9.57,Mid-Cap,108.01000213623048,414.82366297858044,368.8812302227774
5943,SMFG,0.9333635034677066,Financial Services,1.52,56675737600.0,0.017719634,0.2037,0.91,Large-Cap,8.520000457763672,84.30922320993676,38.366790454133685
5945,SMG,54.64292174095303,Basic Materials,1.89,3962230016.0,1.0199578,-0.1164,4.49,Mid-Cap,69.87000274658203,-37.297496371053626,-83.23992912685671
5948,SMLP,7.406178918734543,Energy,-0.94,164536192.0,0.44405395,-0.3332,1.7,Micro-Cap,15.800000190734863,36.79653618888465,-9.145896566918424
5950,SMMF,4.442007583936365,Financial Services,0.61,280030080.0,1.9975183,0.3796,4.2,Small-Cap,19.18000030517578,29.626761689953895,-16.31567106584918
5952,SMP,4.472967146629494,Consumer Cyclical,1.43,811868992.0,0.591821,0.040349998,4.01,Small-Cap,35.88999938964844,-8.85171357865473,-54.79414633445781
